thomas_num,thomas_name,id,icpsr,congress,st_name,cd,dem,female,votepct,deleg_size,speaker,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,afam,latino,votepct_sq,power,chair,seniority,sensq,state_leg,state_leg_prof,majority,maj_leader,min_leader,minwomen,majwomen,meddist,south,all_bills,all_aic,all_abc,all_pass,all_law,les,leslag,demwomen,repwomen,les_am,leslag_am,les_am_half,leslag_am_half
4940,"Bryant, John",1044305,15013,104,TX,5,1,0,50,30,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,7,49,1,0.191,0,0,0,0,0,0.599000037,1,6,0,0,0,0,0.114784405,0.625090599,0,0,0.114784405,0.923593879,0.114784405,0.774342239
52,"Buchanan, John",930106,10706,93,AL,6,0,0,60,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,5,25,0,0,0,0,0,0,0,0.175000012,1,6,0,0,0,0,0.031010453,NA,0,0,NA,NA,NA,NA
500,"Buchanan, John",940106,10706,94,AL,6,0,0,58,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3364,0,0,6,36,0,0,0,0,0,0,0,0.263000011,1,6,0,0,0,0,0.020636499,0.031010453,0,0,NA,NA,NA,NA
945,"Buchanan, John",950106,10706,95,AL,6,0,0,57,7,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3249,0,0,7,49,0,0,0,0,0,0,0,0.201499999,1,4,0,0,0,0,0.020175051,0.020636499,0,0,NA,NA,NA,NA
1387,"Buchanan, John",960106,10706,96,AL,6,0,0,62,7,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,3844,0,0,8,64,0,0,0,0,0,0,0,0.122999996,1,5,0,0,0,0,0.04522635,0.020175051,0,0,NA,NA,NA,NA
7616,"Buchanan, Vern",1100913,20709,110,FL,13,0,0,50,25,0,0,0,0,0,0,6,1,1,1,0,1,1,1,1,0,0,0,2500,0,0,1,1,0,0,0,0,0,0,0,0.588,1,7,2,2,2,0,0.397966713,NA,0,0,0.428524554,NA,0.413245618,NA
3158,"Buechner, Jack",1002502,15405,100,MO,2,0,0,52,9,0,1,1,1,1,0,11,2,0,0,0,0,0,0,0,0,0,0,2704,0,0,1,1,1,0.266000003,0,0,0,0,0,0.446999997,0,12,3,1,1,0,0.793385923,NA,0,0,NA,NA,NA,NA
3599,"Buechner, Jack",1012502,15405,101,MO,2,0,0,66,9,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,4356,0,0,2,4,1,0.266000003,0,0,0,0,0,0.452500015,0,15,2,0,0,0,0.331735849,0.793385923,0,0,0.331735849,NA,0.331735849,NA
4941,"Bunn, Jim",1043705,29558,104,OR,5,0,0,50,5,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2500,1,0,1,1,1,0.182999998,1,0,0,0,0,0.016000001,0,4,1,0,0,0,0.153432712,NA,0,0,0.219500944,NA,0.186466828,NA
3159,"Bunning, Jim",1001704,15406,100,KY,4,0,0,55,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3025,0,0,1,1,1,0.078000002,0,0,0,0,0,0.629000008,1,1,0,1,1,1,0.079200685,NA,0,0,NA,NA,NA,NA
3600,"Bunning, Jim",1011704,15406,101,KY,4,0,0,74,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5476,0,0,2,4,1,0.078000002,0,0,0,0,0,0.635500014,1,1,0,0,0,0,0.014341841,0.079200685,0,0,0.014341841,NA,0.014341841,NA
4052,"Bunning, Jim",1021704,15406,102,KY,4,0,0,69,7,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4761,1,0,3,9,1,0.078000002,0,0,0,0,0,0.655000031,1,3,1,1,1,0,0.527199447,0.014341841,0,0,0.527199447,0.014341841,0.527199447,0.014341841
4497,"Bunning, Jim",1031704,15406,103,KY,4,0,0,62,6,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,3844,1,0,4,16,1,0.078000002,0,0,0,0,0,0.662999988,1,9,4,0,0,0,0.394875884,0.527199447,0,0,0.394875884,0.527199447,0.394875884,0.527199447
4942,"Bunning, Jim",1041704,15406,104,KY,4,0,0,74,6,0,4,4,3,3,1,7,0,0,0,0,0,0,0,0,0,0,0,5476,1,0,5,25,1,0.078000002,1,0,0,0,0,0.321999997,1,11,4,3,3,1,2.792367697,0.394875884,0,0,2.845222235,0.394875884,2.818794966,0.394875884
5387,"Bunning, Jim",1051704,15406,105,KY,4,0,0,68,6,0,0,0,0,0,0,17,2,2,2,1,0,0,0,0,0,0,0,4624,1,0,6,36,1,0.078000002,1,0,0,0,0,0.314499974,1,17,2,2,2,1,1.324146032,2.792367697,0,0,1.32578969,2.845222235,1.324967861,2.818794966
53,"Burgener, Clair",930542,14007,93,CA,42,0,0,68,43,0,0,0,0,0,0,8,0,0,0,0,3,1,1,1,1,0,0,4624,0,0,1,1,1,0.526000023,0,0,0,0,0,0.294999987,0,11,1,1,1,1,0.137053624,NA,0,0,NA,NA,NA,NA
501,"Burgener, Clair",940543,14007,94,CA,43,0,0,60,43,0,0,0,0,0,0,15,0,0,0,0,7,2,2,2,2,0,0,3600,1,0,2,4,1,0.526000023,0,0,0,0,0,0.440999985,0,22,2,2,2,2,0.264323056,0.137053624,0,0,NA,NA,NA,NA
946,"Burgener, Clair",950543,14007,95,CA,43,0,0,65,43,0,1,0,0,0,0,19,0,0,0,0,5,1,1,1,1,0,0,4225,1,0,3,9,1,0.526000023,0,0,0,0,0,0.4375,0,25,1,1,1,1,0.218356892,0.264323056,0,0,NA,NA,NA,NA
1388,"Burgener, Clair",960543,14007,96,CA,43,0,0,69,43,0,0,0,0,0,0,11,0,0,0,0,3,3,3,3,3,0,0,4761,1,0,4,16,1,0.526000023,0,0,1,0,0,0.416000009,0,14,3,3,3,3,0.385055065,0.218356892,0,0,NA,NA,NA,NA
1823,"Burgener, Clair",970543,14007,97,CA,43,0,0,87,43,0,0,0,0,0,0,5,2,1,1,1,1,0,0,0,0,0,0,7569,1,0,5,25,1,0.526000023,0,0,1,0,0,0.34799999,0,6,2,1,1,1,0.66983825,0.385055065,0,0,0.66983825,NA,0.66983825,NA
6728,"Burgess, Michael",1084326,20355,108,TX,26,0,0,75,32,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5625,0,0,1,1,0,0,1,0,0,0,0,0.313000023,1,10,0,0,0,0,0.166024759,NA,0,0,0.166024759,NA,0.166024759,NA
7172,"Burgess, Michael",1094326,20355,109,TX,26,0,0,66,32,0,0,0,0,0,0,13,0,0,0,0,2,0,1,1,1,0,0,4356,0,0,2,4,0,0,1,0,0,0,0,0.265000015,1,15,0,1,1,1,0.298452646,0.166024759,0,0,0.380512118,0.166024759,0.339482367,0.166024759
7617,"Burgess, Michael",1104326,20355,110,TX,26,0,0,60,32,0,0,0,0,0,0,27,2,2,2,0,0,0,0,0,0,0,0,3600,0,0,3,9,0,0,0,0,0,0,0,0.745000005,1,27,2,2,2,0,0.872171521,0.298452646,0,0,0.985769749,0.380512118,0.928970635,0.339482367
56,"Burke, J.",930912,11007,93,FL,12,0,0,63,15,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3969,0,0,4,16,0,0,0,0,0,0,0,0.270999998,1,62,0,0,0,0,0.320441335,NA,0,0,NA,NA,NA,NA
502,"Burke, J.",940912,11007,94,FL,12,0,0,51,15,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,2601,0,0,5,25,0,0,0,0,0,0,0,0.369000018,1,19,0,0,0,0,0.108914852,0.320441335,0,0,NA,NA,NA,NA
947,"Burke, J.",950912,11007,95,FL,12,0,0,54,15,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,2916,0,0,6,36,0,0,0,0,0,0,0,0.318500012,1,12,0,0,0,0,0.070612684,0.108914852,0,0,NA,NA,NA,NA
55,"Burke, James",932111,1265,93,MA,11,1,0,100,12,0,1,1,1,0,0,77,0,0,0,0,6,0,0,0,0,0,0,10000,1,0,8,64,0,0,1,0,0,0,0,0.342999995,0,84,1,1,0,0,0.789164543,NA,0,0,NA,NA,NA,NA
504,"Burke, James",942111,1265,94,MA,11,1,0,100,12,0,2,2,2,2,1,54,2,2,1,0,7,2,2,2,1,0,0,10000,1,0,9,81,0,0,1,0,0,0,0,0.213,0,63,6,6,5,2,2.277241945,0.789164543,0,0,NA,NA,NA,NA
948,"Burke, James",952111,1265,95,MA,11,1,0,69,12,0,0,0,0,0,0,36,3,3,2,1,5,1,1,1,1,0,0,4761,1,0,10,100,0,0,1,0,0,0,0,0.2315,0,41,4,4,3,2,1.107212186,2.277241945,0,0,NA,NA,NA,NA
54,"Burke, Yvonne",930537,14008,93,CA,37,1,1,73,43,0,0,0,0,0,0,17,0,0,0,0,2,1,1,0,0,1,0,5329,0,0,1,1,1,0.526000023,1,0,0,0,1,0.542999983,0,19,1,1,0,0,0.127396137,NA,1,0,NA,NA,NA,NA
503,"Burke, Yvonne",940528,14008,94,CA,28,1,1,80,43,0,0,0,0,0,0,30,0,0,0,0,5,1,1,1,1,1,0,6400,1,0,2,4,1,0.526000023,1,0,0,0,1,0.406999975,0,35,1,1,1,1,0.262859344,0.127396137,1,0,NA,NA,NA,NA
949,"Burke, Yvonne",950528,14008,95,CA,28,1,1,80,43,0,1,1,1,1,1,24,0,0,0,0,1,0,0,0,0,1,0,6400,1,0,3,9,1,0.526000023,1,0,0,0,1,0.42049998,0,26,1,1,1,1,0.961717427,0.262859344,1,0,NA,NA,NA,NA
57,"Burleson, Omar",934317,1282,93,TX,17,1,0,100,24,0,1,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,10000,1,0,14,196,0,0,1,0,0,0,0,0.228,1,25,0,0,0,0,0.130243897,NA,0,0,NA,NA,NA,NA
505,"Burleson, Omar",944317,1282,94,TX,17,1,0,100,24,0,2,1,1,1,1,26,1,1,0,0,1,0,0,0,0,0,0,10000,1,0,15,225,0,0,1,0,0,0,0,0.374000013,1,29,2,2,1,1,1.191561341,0.130243897,0,0,NA,NA,NA,NA
950,"Burleson, Omar",954317,1282,95,TX,17,1,0,100,24,0,1,1,1,1,0,19,2,2,2,0,1,1,1,1,0,0,0,10000,1,0,16,256,0,0,1,0,0,0,0,0.370499998,1,21,4,4,4,0,1.147995114,1.191561341,0,0,NA,NA,NA,NA
58,"Burlison, Bill",932510,12004,93,MO,10,1,0,64,10,0,0,0,0,0,0,11,1,1,1,1,1,1,1,1,1,0,0,4096,1,0,3,9,0,0,1,0,0,0,0,0.326000005,0,12,2,2,2,2,0.613518059,NA,0,0,NA,NA,NA,NA
506,"Burlison, Bill",942510,12004,94,MO,10,1,0,73,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5329,1,0,4,16,0,0,1,0,0,0,0,0.229000002,0,10,0,0,0,0,0.057323609,0.613518059,0,0,NA,NA,NA,NA
951,"Burlison, Bill",952510,12004,95,MO,10,1,0,72,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5184,1,0,5,25,0,0,1,0,0,0,0,0.280499995,0,4,0,0,0,0,0.025218815,0.057323609,0,0,NA,NA,NA,NA
1389,"Burlison, Bill",962510,12004,96,MO,10,1,0,65,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4225,1,0,6,36,0,0,1,0,0,0,0,0.349000007,0,5,0,0,0,0,0.053840894,0.025218815,0,0,NA,NA,NA,NA
6729,"Burns, Max",1081012,20320,108,GA,12,0,0,55,13,0,0,0,0,0,0,16,3,6,6,1,1,1,1,1,1,0,0,3025,0,0,1,1,0,0,1,0,0,0,0,0.193000019,1,17,4,7,7,2,2.483756065,NA,0,0,2.483756065,NA,2.483756065,NA
4943,"Burr, Richard",1043305,29548,104,NC,5,0,0,57,12,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3249,0,0,1,1,0,0,1,0,0,0,0,0.307000011,1,4,1,0,0,0,0.249473229,NA,0,0,1.48274684,NA,0.866110027,NA
5388,"Burr, Richard",1053305,29548,105,NC,5,0,0,62,12,0,1,1,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,3844,0,0,2,4,0,0,1,0,0,0,0,0.271499991,1,8,1,1,1,0,0.859926879,0.249473229,0,0,0.861079991,1.48274684,0.860503435,0.866110027
5839,"Burr, Richard",1063305,29548,106,NC,5,0,0,68,12,0,0,0,0,0,0,12,2,1,1,1,1,1,1,1,1,0,0,4624,0,0,3,9,0,0,1,0,0,0,0,0.277999997,1,13,3,2,2,2,0.910439372,0.859926879,0,0,1.016663909,0.861079991,0.963551641,0.860503435
6279,"Burr, Richard",1073305,29548,107,NC,5,0,0,93,12,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,8649,0,0,4,16,0,0,1,0,0,0,0,0.206000015,1,9,0,1,1,0,0.398442537,0.910439372,0,0,0.398442537,1.016663909,0.398442537,0.963551641
6730,"Burr, Richard",1083305,29548,108,NC,5,0,0,70,13,0,3,1,2,1,1,11,3,2,1,1,0,0,0,0,0,0,0,4900,0,0,5,25,0,0,1,0,0,0,0,0.127000004,1,14,4,4,2,2,2.717895269,0.398442537,0,0,2.717895269,0.398442537,2.717895269,0.398442537
2270,"Burton, Dan",981406,15014,98,IN,6,0,0,65,10,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,4225,0,0,1,1,1,0.143000007,0,0,0,0,0,0.708999991,0,7,1,0,0,0,0.141105413,NA,0,0,0.172193468,NA,0.156649441,NA
2716,"Burton, Dan",991406,15014,99,IN,6,0,0,73,10,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,5329,0,0,2,4,1,0.143000007,0,0,0,0,0,0.692999959,0,13,0,0,0,0,0.187503889,0.141105413,0,0,0.618632853,0.172193468,0.403068364,0.156649441
3160,"Burton, Dan",1001406,15014,100,IN,6,0,0,68,10,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,4624,0,0,3,9,1,0.143000007,0,0,0,0,0,0.72299999,0,13,0,0,0,0,0.189120993,0.187503889,0,0,NA,0.618632853,NA,0.403068364
3601,"Burton, Dan",1011406,15014,101,IN,6,0,0,73,10,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,5329,0,0,4,16,1,0.143000007,0,0,0,0,0,0.735499978,0,13,2,0,0,0,0.303052157,0.189120993,0,0,0.512523949,NA,0.407788038,NA
4053,"Burton, Dan",1021406,15014,102,IN,6,0,0,63,10,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3969,0,0,5,25,1,0.143000007,0,0,0,0,0,0.762000024,0,11,0,0,0,0,0.149073228,0.303052157,0,0,0.72698909,0.512523949,0.438031167,0.407788038
4498,"Burton, Dan",1031406,15014,103,IN,6,0,0,72,10,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5184,0,0,6,36,1,0.143000007,0,0,0,0,0,0.774999976,0,11,0,0,0,0,0.171965569,0.149073228,0,0,0.850562871,0.72698909,0.511264205,0.438031167
4944,"Burton, Dan",1041406,15014,104,IN,6,0,0,77,10,0,1,1,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,5929,0,0,7,49,1,0.143000007,1,0,0,0,0,0.441000015,0,15,1,1,1,1,1.463354588,0.171965569,0,0,0.850838721,0.850562871,1.157096624,0.511264205
5389,"Burton, Dan",1051406,15014,105,IN,6,0,0,75,10,0,0,0,0,0,0,17,3,3,3,2,3,3,3,3,2,0,0,5625,0,1,8,64,1,0.143000007,1,0,0,0,0,0.439499974,0,20,6,6,6,4,2.340156555,1.463354588,0,0,2.727761984,0.850838721,2.533959389,1.157096624
5840,"Burton, Dan",1061406,15014,106,IN,6,0,0,72,10,0,0,0,0,0,0,14,1,2,2,1,0,0,0,0,0,0,0,5184,0,1,9,81,1,0.143000007,1,0,0,0,0,0.480000019,0,14,1,2,2,1,0.949943781,2.340156555,0,0,0.893445313,2.727761984,0.921694517,2.533959389
6280,"Burton, Dan",1071406,15014,107,IN,6,0,0,70,10,0,0,0,0,0,0,16,2,3,3,1,1,0,0,0,0,0,0,4900,0,1,10,100,1,0.143000007,1,0,0,0,0,0.441999972,0,17,2,3,3,1,1.56655097,0.949943781,0,0,0.991141319,0.893445313,1.278846145,0.921694517
6731,"Burton, Dan",1081405,15014,108,IN,5,0,0,72,9,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,5184,0,0,11,121,1,0.143000007,1,0,0,0,0,0.396000028,0,7,0,0,0,0,0.102935344,1.56655097,0,0,0.102935344,0.991141319,0.102935344,1.278846145
7173,"Burton, Dan",1091405,15014,109,IN,5,0,0,72,9,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,5184,0,0,12,144,1,0.143000007,1,0,0,0,0,0.354999989,0,11,0,0,0,0,0.142652854,0.102935344,0,0,0.430257678,0.102935344,0.286455274,0.102935344
7618,"Burton, Dan",1101405,15014,110,IN,5,0,0,65,9,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,4225,0,0,13,169,1,0.143000007,0,0,0,0,0,0.842000008,0,58,0,0,0,0,0.726950049,0.142652854,0,0,0.726950049,0.430257678,0.726950049,0.286455274
59,"Burton, John",930506.2,14076,93,CA,6,1,NA,NA,43,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,NA,0,0,1,1,1,0.526000023,1,0,0,0,0,0.491999984,0,8,0,0,0,0,0.008269454,NA,0,0,NA,NA,NA,NA
507,"Burton, John",940505,14076,94,CA,5,1,0,60,43,0,0,0,0,0,0,31,2,2,2,2,18,1,1,1,1,0,0,3600,0,0,1,1,1,0.526000023,1,0,0,0,0,0.307999998,0,49,3,3,3,3,1.135057569,0.008269454,0,0,NA,NA,NA,NA
952,"Burton, John",950505,14076,95,CA,5,1,0,62,43,0,1,1,1,1,0,19,1,1,1,1,5,1,1,1,1,0,0,3844,0,0,2,4,1,0.526000023,1,0,0,0,0,0.273499995,0,25,3,3,3,2,1.099640846,1.135057569,0,0,NA,NA,NA,NA
1390,"Burton, John",960505,14076,96,CA,5,1,0,67,43,0,2,2,2,2,1,16,0,0,0,0,10,0,0,0,0,0,0,4489,0,0,3,9,1,0.526000023,1,0,0,0,0,0.256000012,0,28,2,2,2,1,1.618253469,1.099640846,0,0,NA,NA,NA,NA
1824,"Burton, John",970505,14076,97,CA,5,1,0,51,43,0,0,0,0,0,0,11,2,0,0,0,7,0,1,1,1,0,0,2601,0,0,4,16,1,0.526000023,1,0,0,0,0,0.286000013,0,18,2,1,1,1,0.360710889,1.618253469,0,0,0.434204847,NA,0.397457868,NA
60,"Burton, Phillip",930505,10577,93,CA,5,1,0,82,43,0,1,1,1,1,0,44,2,2,2,2,49,7,7,5,5,0,0,6724,0,0,5,25,1,0.526000023,1,0,0,0,0,0.611000001,0,94,10,10,8,7,2.33256197,NA,0,0,NA,NA,NA,NA
508,"Burton, Phillip",940506,10577,94,CA,6,1,0,71,43,0,1,1,1,1,1,38,2,3,3,1,47,1,1,1,0,0,0,5041,0,0,6,36,1,0.526000023,1,1,0,0,0,0.464000016,0,86,4,5,5,2,2.047919989,2.33256197,0,0,NA,NA,NA,NA
953,"Burton, Phillip",950506,10577,95,CA,6,1,0,71,43,0,4,4,4,4,3,31,3,3,3,2,58,7,7,7,5,0,0,5041,0,0,7,49,1,0.526000023,1,0,0,0,0,0.467500031,0,93,14,14,14,10,4.724550724,2.047919989,0,0,NA,NA,NA,NA
1391,"Burton, Phillip",960506,10577,96,CA,6,1,0,71,43,0,5,3,5,5,2,22,5,8,8,4,37,2,2,2,2,0,0,5041,0,0,8,64,1,0.526000023,1,0,0,0,0,0.486999989,0,64,10,15,15,8,6.050656796,4.724550724,0,0,NA,NA,NA,NA
1825,"Burton, Phillip",970506,10577,97,CA,6,1,0,69,43,0,3,3,3,2,0,23,5,1,0,0,43,0,1,1,1,0,0,4761,0,0,9,81,1,0.526000023,1,0,0,0,0,0.55400002,0,69,8,5,3,1,2.415103197,6.050656796,0,0,2.21206069,NA,2.313581944,NA
2269,"Burton, Phillip",980505.1,10577,98,CA,5,1,0,59,45,0,1,1,1,1,1,10,2,0,0,0,28,0,0,0,0,0,0,3481,0,0,10,100,1,0.526000023,1,0,0,0,0,0.477999985,0,39,3,1,1,1,1.222304344,2.415103197,0,0,0.304039747,2.21206069,0.76317203,2.313581944
2268,"Burton, Sala",980505.2,15080,98,CA,5,1,1,NA,45,0,0,0,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,NA,0,0,1,1,0,0,1,0,0,0,1,0.471000016,0,7,1,0,0,0,0.108362056,NA,1,0,0.108362056,NA,0.108362056,NA
2717,"Burton, Sala",990505,15080,99,CA,5,1,1,72,45,0,0,0,0,0,0,6,1,1,1,1,18,0,0,0,0,0,0,5184,1,0,2,4,0,0,1,0,0,0,1,0.494000018,0,24,1,1,1,1,0.690919757,0.108362056,1,0,0.742970705,0.108362056,0.716945231,0.108362056
3161,"Burton, Sala",1000505.1,15080,100,CA,5,1,1,NA,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,3,9,0,0,1,0,0,0,1,NA,0,0,0,0,0,0,0,0.690919757,1,0,NA,0.742970705,NA,0.716945231
2718,"Bustamante, Albert",994323,15089,99,TX,23,1,0,100,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10000,0,0,1,1,0,0,1,0,0,0,0,0.282000005,1,1,0,0,0,0,0.015369171,NA,0,0,0.015369171,NA,0.015369171,NA
3162,"Bustamante, Albert",1004323,15089,100,TX,23,1,0,91,27,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,8281,0,0,2,4,0,0,1,0,0,0,0,0.259000003,1,7,0,0,0,0,0.108512044,0.015369171,0,0,NA,0.015369171,NA,0.015369171
3602,"Bustamante, Albert",1014323,15089,101,TX,23,1,0,65,27,0,0,0,0,0,0,14,3,3,2,0,1,0,0,0,0,0,1,4225,0,0,3,9,0,0,1,0,0,0,0,0.253499985,1,15,3,3,2,0,0.854421258,0.108512044,0,0,0.999111354,NA,0.926766276,NA
4054,"Bustamante, Albert",1024323,15089,102,TX,23,1,0,64,27,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,4096,0,0,4,16,0,0,1,0,0,0,0,0.233999997,1,10,0,0,0,0,0.135521114,0.854421258,0,0,0.227857769,0.999111354,0.181689441,0.926766276
61,"Butler, M.",934606,13055,93,VA,6,0,0,55,10,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3025,0,0,1,1,1,0.164000005,0,0,0,0,0,0.319000006,1,3,0,0,0,0,0.0113705,NA,0,0,NA,NA,NA,NA
509,"Butler, M.",944606,13055,94,VA,6,0,0,46,10,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2116,0,0,2,4,1,0.164000005,0,0,0,0,0,0.470999986,1,4,0,0,0,0,0.018343555,0.0113705,0,0,NA,NA,NA,NA
954,"Butler, M.",954606,13055,95,VA,6,0,0,62,10,0,0,0,0,0,0,12,0,0,0,0,1,1,1,1,1,0,0,3844,0,0,3,9,1,0.164000005,0,0,0,0,0,0.4745,1,13,1,1,1,1,0.156570807,0.018343555,0,0,NA,NA,NA,NA
1392,"Butler, M.",964606,13055,96,VA,6,0,0,100,10,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,10000,0,0,4,16,1,0.164000005,0,0,0,0,0,0.460000008,1,10,0,0,0,0,0.073223613,0.156570807,0,0,NA,NA,NA,NA
1826,"Butler, M.",974606,13055,97,VA,6,0,0,99,10,0,1,1,0,0,0,9,3,1,0,0,3,0,0,0,0,0,0,9801,0,0,5,25,1,0.164000005,0,0,0,0,0,0.398999989,1,13,4,1,0,0,0.517697513,0.073223613,0,0,0.517697513,NA,0.517697513,NA
6732,"Butterfield, G.",1083301.2,20340,108,NC,1,1,0,NA,13,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,NA,0,0,1,1,0,0,0,0,0,0,0,0.643999994,1,1,1,1,1,1,0.12917687,NA,0,0,0.12917687,NA,0.12917687,NA
7174,"Butterfield, G.",1093301,20340,109,NC,1,1,0,64,13,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,4096,0,0,1,1,0,0,0,0,0,0,0,0.691999972,1,7,0,0,0,0,0.097899012,0.12917687,0,0,0.28022334,0.12917687,0.18906118,0.12917687
7619,"Butterfield, G.",1103301,20340,110,NC,1,1,0,100,13,0,0,0,0,0,0,10,1,1,1,0,6,6,6,6,5,1,0,10000,0,0,2,4,0,0,1,1,0,0,0,0.211999997,1,16,7,7,7,5,1.072818398,0.097899012,0,0,1.072818398,0.28022334,1.072818398,0.18906118
4499,"Buyer, Stephen",1031405,29350,103,IN,5,0,0,51,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2601,0,0,1,1,0,0,0,0,0,0,0,0.583000004,0,1,0,0,0,0,0.015633233,NA,0,0,0.015633233,NA,0.015633233,NA
4945,"Buyer, Stephen",1041405,29350,104,IN,5,0,0,70,10,0,0,0,0,0,0,9,2,1,1,0,0,0,0,0,0,0,0,4900,0,0,2,4,0,0,1,0,0,0,0,0.265000015,0,9,2,1,1,0,0.547667444,0.015633233,0,0,0.547667444,0.015633233,0.547667444,0.015633233
5390,"Buyer, Stephen",1051405,29350,105,IN,5,0,0,65,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4225,0,0,3,9,0,0,1,0,0,0,0,0.280499995,0,3,0,0,0,0,0.054242339,0.547667444,0,0,0.38068527,0.547667444,0.217463806,0.547667444
5841,"Buyer, Steve",1061405,29350,106,IN,5,0,0,63,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3969,0,0,4,16,0,0,1,0,0,0,0,0.338,0,1,0,0,0,0,0.015421115,0.054242339,0,0,0.393846154,0.38068527,0.204633638,0.217463806
6281,"Buyer, Steve",1071405,29350,107,IN,5,0,0,61,10,0,0,0,0,0,0,3,1,0,0,0,1,0,1,1,1,0,0,3721,0,0,5,25,0,0,1,0,0,0,0,0.315999985,0,4,1,1,1,1,0.280880839,0.015421115,0,0,0.280880839,0.393846154,0.280880839,0.204633638
6733,"Buyer, Steve",1081404,29350,108,IN,4,0,0,71,9,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,5041,0,0,6,36,0,0,1,0,0,0,0,0.287999988,0,4,1,0,0,2,0.718849421,0.280880839,0,0,0.884014964,0.280880839,0.801432192,0.280880839
7175,"Buyer, Steve",1091404,29350,109,IN,4,0,0,69,9,0,1,1,1,1,0,51,3,5,5,1,1,1,1,0,0,0,0,4761,0,1,7,49,0,0,1,0,0,0,0,0.263999969,0,53,5,7,6,1,3.420710087,0.718849421,0,0,3.421436548,0.884014964,3.421073437,0.801432192
7620,"Buyer, Steve",1101404,29350,110,IN,4,0,0,62,9,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,3844,0,0,8,64,0,0,0,0,0,0,0,0.76699996,0,15,3,0,0,0,0.448873878,3.420710087,0,0,0.56965214,3.421436548,0.509263039,3.421073437
4500,"Byrne, Leslie",1034611,39309,103,VA,11,1,1,50,11,0,0,0,0,0,0,29,0,0,0,0,1,1,1,1,0,0,0,2500,0,0,1,1,1,0.170000002,1,0,0,0,1,0.10899999,1,30,1,1,1,0,0.508853793,NA,1,0,0.813437641,NA,0.661145687,NA
